thread_title,thread_url,post_number,author,timestamp,content,year
Sydney Clerkships 2023-2024,https://forums.whirlpool.net.au/thread/3z4y6w4w,41,xfingers,posted 2023-Jul-30,"Clutz first round interview offers came out last Thursday arvo. Minters video interview offers came out a week and a half ago. Haven't heard anything about second round yet.
FYI – there's another thread with more activity: /thread/3kpym051",2023
Sydney Clerkships 2023-2024,https://forums.whirlpool.net.au/thread/3z4y6w4w,42,dark-knight,posted 2024-Aug-3,[delete],2024
Melbourne Clerkships 2024/25,https://forums.whirlpool.net.au/thread/388lrz7p,0,,posted 2024-Jul-27,"last updated – posted 2024-Jul-27, 9:05 am AEST posted 2024-Jul-27, 9:05 am AEST",2024
Melbourne Clerkships 2024/25,https://forums.whirlpool.net.au/thread/388lrz7p,2,Dennis Denuto,posted 2024-Jul-27,Starting a thread for this year's 2024/25 Melbourne Clerkships,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,0,,posted 2024-Jun-17,"last updated – posted 2024-Jun-17, 4:24 pm AEST posted 2024-Jun-17, 4:24 pm AEST",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,2,butterworths,posted 2024-Apr-16,"hello, have not seen any law grad threads yet for 2025 so thought I would start one!",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,3,orca99,posted 2024-Apr-16,"has anyone heard back from cbp, thomson geer or pinsent masons yet?",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,5,butterworths,posted 2024-Apr-16,"@orca99 not yet, has anyone heard back from hall & wilcox?",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,6,orca99,posted 2024-Apr-16,@butterworths i didn't apply for hall & willcox but someone I know did and they have not heard anything yet,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,7,harveyross,posted 2024-Apr-17,"hey everyone, was waiting for this to be made lol.
i got cbp vi today.
sparke helmore -1 after vi
brown wright stein phone interview +1",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,8,harveyross,posted 2024-Apr-17,"also forgot
@orca99 nothing from TG or PM
@butterworths nothing from H&W
lander & rogers +1 psych",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,9,River009,posted 2024-Apr-17,"sparke helmore +1 cbp +1 bws +1
haven't heard from TG, h&w or PM yet",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,10,Ins1dious,posted 2024-Apr-18,"Sparke +1
Nothing yet from H&W, TG, PM or HWLE as far as I am aware",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,11,romantesty,posted 2024-Apr-18,"Sparke +1
-1 last week for White & Case, Lander & Rogers, Piper Alderman",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,12,chat246,posted 2024-Apr-21,"- 1 Dentons and White & Case Nothing from TG, PM or H&W",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,13,butterworths,posted 2024-Apr-23,"cbp -1
still waiting to hear back from H&W and PM",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,14,diver,posted 2024-Apr-23,Has anyone heard from TG yet?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,15,harveyross,posted 2024-Apr-23,hamilton locke +1 first round int hwle + 1 AC,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,16,Ins1dious,posted 2024-Apr-23,have u got the email for AC HWLE yet or just the phone call?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,17,harveyross,posted 2024-Apr-23,"both, check ur spam if u got the call",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,19,Ins1dious,posted 2024-Apr-23,Cheers. Went directly to spam haha,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,20,River009,posted 2024-Apr-24,HWLE +1 AC Hamilton Locke +1 1st rnd interview,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,21,chat246,posted 2024-Apr-25,+ 1 H&W first round interview and + 1 lander & rogers psych (forgot about this earlier),2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,22,butterworths,posted 2024-Apr-25,hi @chat246 when did you hear back from H&W? congrats btw!,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,23,River009,posted 2024-Apr-25,@butterworths – They emailed yesterday with an invite to graduate breakfast and said they will make contact again to organise interview times :),2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,24,harveyross,posted 2024-Apr-25,also H&W + 1,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,25,water-calpis,posted 2024-Apr-26,Has anyone heard back from cbp or lander & rogers after vi/psych?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,26,ManyLongNights,posted 2024-Apr-26,"In Melbourne, which firms open to market? Have to say the LIV system is not very fair for those who did not get clerkships.",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,27,harveyross,posted 2024-Apr-27,@water-calpis i haven't heard anything,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,28,chat246,posted 2024-Apr-28,@butterworths thank you! Not feeling too confident about it though lol but for me it was the same as what @River009 wrote,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,29,River009,posted 2024-Apr-29,@water-calpis – Nope I haven't. Has anyone heard from TG or PM yet?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,30,River009,posted 2024-Apr-29,CBP +1 first round interview and psych testing,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,31,water-calpis,posted 2024-Apr-29,"Thanks @harveyross
Congrats! @River009",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,32,River009,posted 2024-Apr-29,Aw thank you :) @water-calpis,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,33,harveyross,posted 2024-Apr-30,"praying CBP don't send first round invites at the same time, otherwise another rejection =(",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,34,banana3894,posted 2024-Apr-30,"+1 PM interview +1 TG interview +1 H&W interview +1 SHL interview
- 1 W&C
waiting to hear back from:",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,35,harveyross,posted 2024-May-1,-1 PM,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,36,harveyross,posted 2024-May-2,-1 CBP :( VIs are gonna be the death of me,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,37,orca99,posted 2024-May-6,Has anyone heard back from l&r after psych?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,38,water-calpis,posted 2024-May-10,"No, unfortunately I haven’t @orca99. Although I think it’s safe to say if we haven’t heard back by now it’s not looking good.",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,39,water-calpis,posted 2024-May-21,-1 l&r,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,40,banana3894,posted 2024-May-21,"-1l&r too
has anyone progressed to final round for TG or HW?",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,41,River009,posted 2024-May-21,@fingerscrossed11 I think HW are still interviewing this week so probably won't hear until next week,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,42,mynamjeff,posted 2024-May-23,"Did they say there would be more than one round for TG? I got told in my interview that there was only one round and the next I'd hear from them would be in June re offers.  Does seem weird to have the interview that early and then more than a month later is the next I'd hear from them, could be overthinking.
Echo what was said before re HW next round, I was told I'd hear back late this week/early next.",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,43,chat246,posted 2024-May-23,- 1 L&R - 1 TG - 1 PM,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,44,River009,posted 2024-May-24,+1 HW second round interview,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,45,chat246,posted 2024-May-24,- 1 H&W,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,46,clementine17,posted 2024-May-30,does anyone know what to expect of final round interview for H&W? i expect it'll be more specific and structured than first round right??,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,47,ManyLongNights,posted 2024-May-31,Are these interviews etc. all Sydney? Bit confused...,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,48,Lawgrad2025,posted 2024-Jun-5,Has anyone heard from Sparkes after 2nd round interviews?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,49,harveyross,posted 2024-Jun-5,Same here but for Hamilton Locke 2nd round – anyone?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,50,River009,posted 2024-Jun-5,"@Lawgrad2025 I was told that we would be contacted next week about references etc
@harveyross I haven't heard from HL yet but I think there's a cocktail night next week that HR will contact us about if we make it through 2nd rnd?",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,51,Kexsen,posted 2024-Jun-7,@harveyross & @River009 – have you guys heard back from HL?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,52,harveyross,posted 2024-Jun-7,"@Kexsen @River009 – just received the email for the networking event, says it's final stage",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,53,River009,posted 2024-Jun-7,"Yes I also just received that @Kexsen @harveyross
@Lawgrad2025 Sparkes also called regarding contacting referees today",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,54,Lawgrad2025,posted 2024-Jun-7,@River009 thanks! Yes a relief!,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,55,Kexsen,posted 2024-Jun-7,@harveyross @River009 – yep I received it too!,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,56,River009,posted 2024-Jun-7,Sounds promising guys! Crossing fingers for everyone :),2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,57,harveyross,posted 2024-Jun-17,"hey guys, hope everyone's had some luck so far today – was just wondering if any of you have heard from H&W or BWS yet?",2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,58,River009,posted 2024-Jun-17,@harveyross H&W called me at 9am on the dot,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,59,harveyross,posted 2024-Jun-17,@River009 thought so – thanks for letting me know!,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,60,vrgctscly,posted 2024-Jun-17,Anyone heard from HWLE?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,61,Ins1dious,posted 2024-Jun-17,Nothing yet from HWLE for me. Anyone got anything from Sparkes?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,62,River009,posted 2024-Jun-17,@Ins1dious – I haven’t heard from HWLE either but Sparkes called me around 10am,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,63,SteamboatMickey,posted 2024-Jun-17,has anyone heard from Hamilton Locke?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,64,harveyross,posted 2024-Jun-17,@SteamboatMickey HL called me at 9am,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,65,harveyspecter,posted 2024-Jun-17,has anyone heard from lander&rogers?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,66,clementine17,posted 2024-Jun-17,Does anyone know if firms will be sending our rejection emails? Or confirming rejections at all?,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,67,Gradddd,posted 2024-Jun-17,Has anyone heard back from H&W or HWLE? Losing hope,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,68,River009,posted 2024-Jun-17,@cleererkkk – they have both called me but may still be doing the rounds,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,69,Ins1dious,posted 2024-Jun-17,HWLE is calling now,2024
2025 Law Graduate Programs,https://forums.whirlpool.net.au/thread/3vw4pvyp,70,hopeful-2025,posted 2024-Jun-17,Does anyone know if HWLE covers PLT completely?,2024
Deloitte 2024/5 Vacationer Program - Legal,https://forums.whirlpool.net.au/thread/9yqm01x4,0,,posted 2024-Jun-17,"last updated – posted 2024-Jun-17, 12:04 pm AEST posted 2024-Jun-17, 12:04 pm AEST",2024
Deloitte 2024/5 Vacationer Program - Legal,https://forums.whirlpool.net.au/thread/9yqm01x4,2,bhj50,posted 2024-Jun-17,I took part in the Deloitte Vacationer AC about a month ago for the Legal team and have heard nothing. I am applying for the position in Melbourne. Has anyone heard back? Will I get a rejection email at least?,2024
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,0,,posted 2024-Apr-28,"last updated – posted 2024-Apr-28, 12:00 pm AEST posted 2024-Apr-28, 12:00 pm AEST",2024
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,2,Sydgrad2024,posted 2022-Dec-6,"Hi all,
Future sydney grad here.
I am starting this thread early for all those wanting 2024 grad roles. I have a Commerce/law degree. I didn’t apply to clerkships this year. Ideally I’d like to land in a graduate 2024 program. My current WAM is 80.
What are my chances of landing a grad job to commence in 2024 considering the above. I know some mid tier firms open in Feb 2023.",2022
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,3,Pietrangelo,posted 2022-Dec-7,WAM is good. Which University?,2022
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,5,Sydgrad2024,posted 2022-Dec-7,"It’s UTS so not G08 unfortunately. I have won some awards and also volunteered at uni, plus tutored students through our PASS program. Not sure how much any of that helps though?",2022
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,6,Constant_Reader,posted 2023-Apr-11,"Posting here because I applied this year for some grad programs and hoping other applicants will be looking for updates during the recruitment process as well. Seeing as the programs are now closed for applications as of Sunday, I thought this thread (or another) would already be in use but no such luck.
@Sydgrad2024 did you end up applying for any graduate programs?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,7,graddy,posted 2023-Apr-12,I applied for a couple,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,8,mew2,posted 2023-Apr-13,"hey, did anyone here apply for sparke n helmore?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,9,Sydgrad2024,posted 2023-Apr-13,"Hey! Yep I applied for Hall and Wilcox, CBP and Landers ! Wbu?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,10,graddy,posted 2023-Apr-14,I just applied for Landers and Hall & Wilcox,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,11,Constant_Reader,posted 2023-Apr-14,Did anyone apply for HWLE?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,12,mew2,posted 2023-Apr-14,yup i applied to HWLE,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,13,mew2,posted 2023-Apr-17,+1 digital interview CBP,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,14,devony,posted 2023-Apr-17,+1 CBP digital interview,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,15,Sydgrad2024,posted 2023-Apr-17,"+ 1 CBP video interview
Do you reckon they give them to everyone?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,16,mew2,posted 2023-Apr-17,a friend of friend got rejected by CBP apparently,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,17,Constant_Reader,posted 2023-Apr-17,"I don’t think they give them to everyone, I think CV’s were vetted first and then digital interviews offered. So congrats to everyone who got digital interviews, fingers crossed for you guys! I hope more interviews keep rolling in for everyone",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,19,almostdone,posted 2023-Apr-18,Landers +1,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,20,mew2,posted 2023-Apr-18,landers +1 psychometric testing,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,21,Sydgrad2024,posted 2023-Apr-18,Landers + 1 testing .. how’s everyone practicing ?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,22,Lawlife,posted 2023-Apr-19,Landers +1 testing but I haven't received the seperate psychometric email yet. Did everyone receive theirs already?!?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,23,Sydgrad2024,posted 2023-Apr-19,+ 1 Hall and Willcox first round interview,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,24,Sydgrad2024,posted 2023-Apr-19,No I haven’t either re the landers testing,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,25,Sydgrad2024,posted 2023-Apr-19,Is anyone going to Hall and Willcox breakfast?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,26,devony,posted 2023-Apr-19,"congrats to everyone who received interview invitations:)
-1 hall & willcox i guess since i have not received any email. anyone else heard back from them?",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,27,Sydgrad2024,posted 2023-Apr-19,I only just got mine! They may still be sending them out,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,28,mew2,posted 2023-Apr-19,i just got a link for the landers testing,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,29,Sydgrad2024,posted 2023-Apr-19,Same! I think I will leave to weekend though haha too nervous,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,30,Lawgrad2025,posted 2023-Apr-20,No invite yet but +1 for Sparke Helmore. When is the H&W Breakfast?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,31,Sydgrad2024,posted 2023-Apr-20,Next Wednesday,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,32,Constant_Reader,posted 2023-Apr-20,"I’m still waiting for HWLE. I think maybe those invites won’t go out until next week but I could be wrong. Looking at the thread from last year, it looks HWLE is one of the last to go out",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,33,mew2,posted 2023-Apr-20,i don’t have high hopes for HWLE …. submitted the most shoddy application,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,34,Constant_Reader,posted 2023-Apr-20,Mmmm I am also nervous about HWLE but all my fingers and toes are crossed for it,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,35,midsummer,posted 2023-Apr-21,"-1 sparke helmore
usyd law/com – 65 commerce (3 fails) + 65 law wam (1 fail)
nothing from hall + wilcox, not feeling great either
any advice on expectations? thanks...",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,36,mew2,posted 2023-Apr-21,"hey @midsummer, sorry to hear that. did sparke send you a rejection or are you just waiting to hear smth? did you apply to any other programs besides sparke n hallwilcox / did you apply to clerkships last year / thinking about applying to clerkships this year?
i think wam is important, but it’s good ur at g08 uni … but yeah might get rejected instantly due to 65wam … tbh i think sometimes it is about luck … that’s why i think we just gotta apply for as many firms as possible …. i got to next stage for CBP n landers but i also haven’t heard back from sparke. but i def put same amount of effort for all 3 applications so u just never know i reckon.
do you def want to go into law or maybe banking ??",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,37,Constant_Reader,posted 2023-Apr-21,"Hey @Midsummer, what Major Weetbix said: it is often about luck.
I would also add that graduate programs are not the be all and end all. They are great, but there are plenty of smaller firms who take on graduates and a lot of them don’t really care about your transcript. Tbh what they’re really looking for are people who are team-oriented and good to work with. You can train people how to draft legal docs and run matters, but you can’t train someone to be a respectful and decent human being. Anyone here ever worked with someone who yells and screams, or is unhelpful, or has zero consideration for their team? They are an employer’s nightmare.
To that end – a transcript is not really a good indicator of how successful you will be in your career. So if it doesn’t pan out with any of the graduate programs you’ve applied for, don’t let that dissuade you. Major Weetbix hit the nail on the head: just keep applying for every grad/paralegal role you come across, and you will get there.
Best of luck, and fingers crossed",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,38,almostdone,posted 2023-Apr-21,"Hi midsummer,
Unfortunately rejection is part of the process.
My advise if you are currently not worming in tbe legal sector and are unsuccessful this round is reaching out to smaller law firms and the partners of practice areas you are interested in. I have found this is more successful than competing with the state. There are tons of law firms that do not go through the Law Society's deadlines as well.
I have been rejected plenty of times from clerk/grad roles. It's important to remember that each rejection is a learning opportunity and a reflection of an imperfect system.
It's a marathon not a sprint, there are plenty of alternative ways to become a lawyer outside of getting a grad role in your dream firm.
Hope this is helpful!",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,39,Constant_Reader,posted 2023-Apr-21,Well said!,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,40,mew2,posted 2023-Apr-21,love the encouragement !!! :),2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,41,Sydgrad2024,posted 2023-Apr-21,"Hey Midsummer,
Just reiterating what everyone has said. A graduate program is not the be all and end all. Just because you don’t get one doesn’t mean you won’t have an amazing career. There are so many avenues to go down.
I know rejection can be super tough. So I hope you’re okay but just know it doesn’t mean you aren’t going to do amazing things!!",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,42,Sydgrad2024,posted 2023-Apr-21,Also has everyone completed their CBP digital interview – I just did mine and feel like I stuffed it up and got too nervous haha,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,43,devony,posted 2023-Apr-21,"please know you're not alone in this @midsummer!
getting a grad position is hard and only very few people do get them in the end, but that doesn't mean the students who didn't get them don't become great lawyers!! like the others have said, sometimes it is about luck and a reflection of an imperfect system. plus every rejection means a chance to improve, better your CV and learn more:)",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,44,almostdone,posted 2023-Apr-21,"Yep, such a short amount of time to address everything.
Preparing for Landers",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,45,Sydgrad2024,posted 2023-Apr-21,I am not sure if I did something wrong but I only had behavioural questions for Landers and Rogers? I am not sure if I have done it correctly now ahh.. has anyone had the same?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,46,almostdone,posted 2023-Apr-21,"I'll let you know if I get something other than behavioural.
Did you get an email confirming you had completed the test? If not, I would be inclined to message support.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,47,Sydgrad2024,posted 2023-Apr-21,Yea I was only at 15% through and it’s stopped working – I am using a chrome browser. I am not 100% what has gone wrong,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,48,Sydgrad2024,posted 2023-Apr-21,By support do you mean SHL experiences or the talent and acquisitions team?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,49,almostdone,posted 2023-Apr-21,"SHL, that sounds like the program had issues. They might refer your back to Landers but I'd start with SHL.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,50,almostdone,posted 2023-Apr-21,"SHL, that sounds like the program had issues. They might refer your back to Landers but I'd start with SHL",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,51,Sydgrad2024,posted 2023-Apr-21,I got it done! I have no idea how I went haha,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,52,devony,posted 2023-Apr-21,anyone applied to hunt & hunt?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,53,mew2,posted 2023-Apr-24,anyone applied to the white & case winter clerkship ??,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,54,Aziz26,posted 2023-Apr-24,Does everyone get landers assessment,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,55,mew2,posted 2023-Apr-24,"i’m not sure, but i don’t think so. mine went terribly lol … i didn’t realise how many questions i had done so finished with 3.5 minutes to go … and the pattern questions, i don’t know what was going through my brain but i just copied the first image ….. lol rip landers",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,56,almostdone,posted 2023-Apr-24,"Yea Landers/SHL was pretty clunky screen get freezing for me and timer kept going.
Still waiting on HWL, Hall, and Sparke.
Seems some people have already got their Hall invites so I assume I'm just waiting for a rejection.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,57,mew2,posted 2023-Apr-24,yup i’m waiting to hear back from HWL. i applied for sparke too n i know someone who got to digital interview stage a while ago so yeah think it means we’ve been rejected,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,58,Sydgrad2024,posted 2023-Apr-24,@major weetbix I completely messed up landers too haha and I had no idea how I went with the behavioural questions I was trying to do them quick like it said but then I didn’t know if there was a right or wrong way to answer them so just went with my gut and personality,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,59,Sydgrad2024,posted 2023-Apr-24,When do you reckon we will find out about landers ? If they cull people off the scores I’m guessing soon?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,60,mew2,posted 2023-Apr-24,ya ;-( do you rmb what personality trait you got? i think mine was adaptability .... i reckon def by this week we will know ... well interviews start 8th may so i think by fri we will know whats up ... eeek ...,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,61,Sydgrad2024,posted 2023-Apr-24,"yep mine was adaptability, dependability and resilience",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,62,Sydgrad2024,posted 2023-Apr-24,Did you only get one @major weetbix?,2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,63,mew2,posted 2023-Apr-24,"@sydgrad2024 i cant rmb too well but i think we actually got the same! i def rmb adaptability and resilience, not sure about dependency though",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,64,Constant_Reader,posted 2023-Apr-24,"Also still waiting for HWL… I reckon those invites will be going out this week/beginning of next week…. Unless they’ve already gone out and we’ve all just missed out, but I doubt it.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,66,Sydgrad2024,posted 2023-Apr-24,"They probably have a lot of applications to sought through so I wouldn’t worry too much.
.. anyone else finding all this waiting sickening though haha. I’m constantly refreshing my inbox.",2023
2024 Law Graduate Program,https://forums.whirlpool.net.au/thread/9xv65r1q,67,Constant_Reader,posted 2023-Apr-24,Omgosh. Yes. I’m right there with you. It’s even disrupting my sleep lol it’s literally all I think about at the moment. I’ll be glad when June 7 rolls around and this will all be over haha,2023
